invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,VAT,total,order_date,order_time,payment_method,cogs,gross_margin_percentage,gross_income,rating,time_of_day,day_name,month_name
457-12-0244,C,Naypyitaw,Member,Female,"Sports and travel",35.22,6,10.5660,221.89,2019-03-14,13:49:00,Ewallet,211.32,4.761904716,10.57,6.5,Afternoon,Thursday,March
457-13-1708,B,Mandalay,Member,Male,"Fashion accessories",65.23,10,32.6150,684.92,2019-01-08,19:07:00,"Credit card",652.30,4.761904716,32.62,5.2,Evening,Tuesday,January
457-94-0464,B,Mandalay,Member,Male,"Electronic accessories",87.87,9,39.5415,830.37,2019-01-31,20:32:00,Ewallet,790.83,4.761904716,39.54,5.6,Evening,Thursday,January
458-10-8612,C,Naypyitaw,Normal,Male,"Health and beauty",64.08,7,22.4280,470.99,2019-01-20,12:27:00,Ewallet,448.56,4.761904716,22.43,7.6,Afternoon,Sunday,January
458-41-1477,C,Naypyitaw,Normal,Female,"Health and beauty",46.26,6,13.8780,291.44,2019-03-08,17:11:00,"Credit card",277.56,4.761904716,13.88,9.5,Afternoon,Friday,March
458-61-0011,B,Mandalay,Normal,Male,"Food and beverages",60.30,4,12.0600,253.26,2019-02-20,18:43:00,Cash,241.20,4.761904716,12.06,5.8,Evening,Wednesday,February
459-45-2396,A,Yangon,Member,Female,"Food and beverages",99.60,3,14.9400,313.74,2019-02-25,18:45:00,Cash,298.80,4.761904716,14.94,5.8,Evening,Monday,February
459-50-7686,A,Yangon,Normal,Female,"Electronic accessories",23.46,6,7.0380,147.80,2019-01-13,19:14:00,Ewallet,140.76,4.761904716,7.04,6.4,Evening,Sunday,January
460-35-4390,A,Yangon,Normal,Male,"Home and lifestyle",30.68,3,4.6020,96.64,2019-01-22,11:00:00,Ewallet,92.04,4.761904716,4.60,9.1,Morning,Tuesday,January
460-93-5834,A,Yangon,Normal,Male,"Sports and travel",45.58,7,15.9530,335.01,2019-01-13,10:03:00,Cash,319.06,4.761904716,15.95,5.0,Morning,Sunday,January
462-67-9126,A,Yangon,Normal,Male,"Home and lifestyle",73.22,6,21.9660,461.29,2019-01-21,17:44:00,Cash,439.32,4.761904716,21.97,7.2,Afternoon,Monday,January
462-78-5240,C,Naypyitaw,Normal,Female,"Electronic accessories",26.61,2,2.6610,55.88,2019-03-19,14:35:00,Cash,53.22,4.761904716,2.66,4.2,Afternoon,Tuesday,March
466-61-5506,B,Mandalay,Member,Female,"Electronic accessories",90.70,6,27.2100,571.41,2019-02-26,10:52:00,Cash,544.20,4.761904716,27.21,5.3,Morning,Tuesday,February
468-01-2051,B,Mandalay,Normal,Male,"Food and beverages",62.08,7,21.7280,456.29,2019-03-06,13:46:00,Ewallet,434.56,4.761904716,21.73,5.4,Afternoon,Wednesday,March
468-88-0009,A,Yangon,Member,Male,"Home and lifestyle",65.94,4,13.1880,276.95,2019-03-24,10:29:00,Cash,263.76,4.761904716,13.19,6.0,Morning,Sunday,March
468-99-7231,C,Naypyitaw,Normal,Female,"Home and lifestyle",44.01,8,17.6040,369.68,2019-03-03,17:36:00,Cash,352.08,4.761904716,17.60,8.8,Afternoon,Sunday,March
470-31-3286,B,Mandalay,Normal,Male,"Health and beauty",14.82,3,2.2230,46.68,2019-03-01,11:30:00,"Credit card",44.46,4.761904716,2.22,8.7,Morning,Friday,March
470-32-9057,A,Yangon,Member,Male,"Food and beverages",51.34,5,12.8350,269.54,2019-03-28,15:31:00,"Credit card",256.70,4.761904716,12.84,9.1,Afternoon,Thursday,March
471-06-8611,C,Naypyitaw,Normal,Female,"Food and beverages",52.42,1,2.6210,55.04,2019-02-06,10:22:00,"Credit card",52.42,4.761904716,2.62,6.3,Morning,Wednesday,February
471-41-2823,C,Naypyitaw,Normal,Male,"Food and beverages",99.79,2,9.9790,209.56,2019-03-07,20:37:00,Ewallet,199.58,4.761904716,9.98,8.0,Evening,Thursday,March
472-15-9636,A,Yangon,Normal,Male,"Home and lifestyle",50.93,8,20.3720,427.81,2019-03-22,19:36:00,Ewallet,407.44,4.761904716,20.37,9.2,Evening,Friday,March
474-33-8305,C,Naypyitaw,Member,Male,"Fashion accessories",67.39,7,23.5865,495.32,2019-03-23,13:23:00,Ewallet,471.73,4.761904716,23.59,6.9,Afternoon,Saturday,March
477-24-6490,B,Mandalay,Normal,Female,"Health and beauty",99.71,6,29.9130,628.17,2019-02-26,16:52:00,Ewallet,598.26,4.761904716,29.91,7.9,Afternoon,Tuesday,February
477-59-2456,C,Naypyitaw,Normal,Female,"Fashion accessories",45.44,7,15.9040,333.98,2019-01-23,11:15:00,Cash,318.08,4.761904716,15.90,9.2,Morning,Wednesday,January
478-06-7835,A,Yangon,Normal,Male,"Fashion accessories",89.69,1,4.4845,94.17,2019-01-11,11:20:00,Ewallet,89.69,4.761904716,4.48,4.9,Morning,Friday,January
479-26-8945,B,Mandalay,Member,Female,"Sports and travel",16.49,2,1.6490,34.63,2019-02-05,11:32:00,Ewallet,32.98,4.761904716,1.65,4.6,Morning,Tuesday,February
480-63-2856,C,Naypyitaw,Normal,Male,"Food and beverages",19.25,8,7.7000,161.70,2019-01-23,18:37:00,Ewallet,154.00,4.761904716,7.70,6.6,Evening,Wednesday,January
482-17-1179,A,Yangon,Member,Male,"Electronic accessories",11.94,3,1.7910,37.61,2019-01-19,12:47:00,"Credit card",35.82,4.761904716,1.79,8.1,Afternoon,Saturday,January
483-71-1164,C,Naypyitaw,Normal,Female,"Health and beauty",81.30,6,24.3900,512.19,2019-03-08,16:43:00,Ewallet,487.80,4.761904716,24.39,5.3,Afternoon,Friday,March
484-22-8230,C,Naypyitaw,Member,Female,"Fashion accessories",51.89,7,18.1615,381.39,2019-01-08,20:08:00,Cash,363.23,4.761904716,18.16,4.5,Evening,Tuesday,January
485-30-8700,A,Yangon,Normal,Female,"Sports and travel",33.26,5,8.3150,174.62,2019-03-18,16:10:00,"Credit card",166.30,4.761904716,8.32,4.2,Afternoon,Monday,March
487-79-6868,B,Mandalay,Member,Female,"Home and lifestyle",12.29,9,5.5305,116.14,2019-03-26,19:28:00,"Credit card",110.61,4.761904716,5.53,8.0,Evening,Tuesday,March
488-25-4221,C,Naypyitaw,Member,Female,"Food and beverages",30.41,1,1.5205,31.93,2019-02-22,10:36:00,"Credit card",30.41,4.761904716,1.52,8.4,Morning,Friday,February
489-64-4354,C,Naypyitaw,Normal,Male,"Fashion accessories",16.28,1,0.8140,17.09,2019-03-09,15:36:00,Cash,16.28,4.761904716,0.81,5.0,Afternoon,Saturday,March
489-82-1237,A,Yangon,Normal,Female,"Electronic accessories",93.88,7,32.8580,690.02,2019-01-05,11:51:00,"Credit card",657.16,4.761904716,32.86,7.3,Morning,Saturday,January
490-29-1201,A,Yangon,Normal,Female,"Sports and travel",15.34,1,0.7670,16.11,2019-01-06,11:09:00,Cash,15.34,4.761904716,0.77,6.5,Morning,Sunday,January
490-95-0021,B,Mandalay,Member,Female,"Food and beverages",33.21,10,16.6050,348.71,2019-01-08,14:25:00,Ewallet,332.10,4.761904716,16.61,6.0,Afternoon,Tuesday,January
491-38-3499,A,Yangon,Member,Male,"Fashion accessories",55.45,1,2.7725,58.22,2019-02-26,17:46:00,"Credit card",55.45,4.761904716,2.77,4.9,Afternoon,Tuesday,February
493-65-6248,C,Naypyitaw,Member,Female,"Sports and travel",36.98,10,18.4900,388.29,2019-01-01,19:48:00,"Credit card",369.80,4.761904716,18.49,7.0,Evening,Tuesday,January
497-36-0989,A,Yangon,Normal,Male,"Fashion accessories",51.94,3,7.7910,163.61,2019-02-15,15:21:00,Cash,155.82,4.761904716,7.79,7.9,Afternoon,Friday,February
497-37-6538,A,Yangon,Normal,Male,"Sports and travel",58.91,7,20.6185,432.99,2019-01-17,15:15:00,Ewallet,412.37,4.761904716,20.62,9.7,Afternoon,Thursday,January
498-41-1961,B,Mandalay,Normal,Male,"Health and beauty",66.68,5,16.6700,350.07,2019-02-20,18:01:00,Cash,333.40,4.761904716,16.67,7.6,Evening,Wednesday,February
499-27-7781,B,Mandalay,Normal,Female,"Food and beverages",53.21,8,21.2840,446.96,2019-03-14,16:45:00,Ewallet,425.68,4.761904716,21.28,5.0,Afternoon,Thursday,March
500-02-2261,C,Naypyitaw,Normal,Female,"Food and beverages",57.29,6,17.1870,360.93,2019-03-21,17:04:00,Ewallet,343.74,4.761904716,17.19,5.9,Afternoon,Thursday,March
501-61-1753,B,Mandalay,Normal,Female,"Home and lifestyle",63.15,6,18.9450,397.85,2019-01-03,20:24:00,Ewallet,378.90,4.761904716,18.95,9.8,Evening,Thursday,January
502-05-1910,A,Yangon,Normal,Male,"Health and beauty",65.18,3,9.7770,205.32,2019-02-25,20:35:00,"Credit card",195.54,4.761904716,9.78,6.3,Evening,Monday,February
503-07-0930,C,Naypyitaw,Member,Male,"Sports and travel",58.39,7,20.4365,429.17,2019-02-23,19:49:00,"Credit card",408.73,4.761904716,20.44,8.2,Evening,Saturday,February
503-21-4385,B,Mandalay,Member,Male,"Health and beauty",39.91,3,5.9865,125.72,2019-02-21,12:40:00,Ewallet,119.73,4.761904716,5.99,9.3,Afternoon,Thursday,February
504-35-8843,A,Yangon,Normal,Male,"Sports and travel",42.47,1,2.1235,44.59,2019-01-02,16:57:00,Cash,42.47,4.761904716,2.12,5.7,Afternoon,Wednesday,January
505-02-0892,B,Mandalay,Member,Male,"Health and beauty",42.57,8,17.0280,357.59,2019-02-25,14:12:00,Ewallet,340.56,4.761904716,17.03,5.6,Afternoon,Monday,February
509-10-0516,B,Mandalay,Normal,Male,"Home and lifestyle",45.97,4,9.1940,193.07,2019-02-09,12:02:00,Ewallet,183.88,4.761904716,9.19,5.1,Afternoon,Saturday,February
509-29-3912,A,Yangon,Member,Female,"Sports and travel",38.72,9,17.4240,365.90,2019-03-20,12:24:00,Ewallet,348.48,4.761904716,17.42,4.2,Afternoon,Wednesday,March
510-09-5628,A,Yangon,Member,Female,"Fashion accessories",19.66,10,9.8300,206.43,2019-03-15,18:20:00,"Credit card",196.60,4.761904716,9.83,7.2,Evening,Friday,March
510-79-0415,B,Mandalay,Member,Female,"Sports and travel",23.08,6,6.9240,145.40,2019-01-24,19:20:00,Ewallet,138.48,4.761904716,6.92,4.9,Evening,Thursday,January
510-95-6347,B,Mandalay,Member,Female,"Food and beverages",48.52,3,7.2780,152.84,2019-03-05,18:17:00,Ewallet,145.56,4.761904716,7.28,4.0,Evening,Tuesday,March
511-54-3087,B,Mandalay,Normal,Male,"Sports and travel",88.45,1,4.4225,92.87,2019-02-25,16:36:00,"Credit card",88.45,4.761904716,4.42,9.5,Afternoon,Monday,February
512-91-0811,C,Naypyitaw,Normal,Male,"Health and beauty",89.75,1,4.4875,94.24,2019-02-06,20:05:00,"Credit card",89.75,4.761904716,4.49,6.6,Evening,Wednesday,February
512-98-1403,A,Yangon,Member,Female,"Electronic accessories",26.48,3,3.9720,83.41,2019-03-21,10:40:00,Ewallet,79.44,4.761904716,3.97,4.7,Morning,Thursday,March
514-37-2845,B,Mandalay,Normal,Male,"Fashion accessories",99.25,2,9.9250,208.43,2019-03-20,13:02:00,Cash,198.50,4.761904716,9.93,9.0,Afternoon,Wednesday,March
516-77-6464,C,Naypyitaw,Member,Female,"Health and beauty",10.16,5,2.5400,53.34,2019-02-24,13:08:00,Ewallet,50.80,4.761904716,2.54,4.1,Afternoon,Sunday,February
518-17-2983,A,Yangon,Normal,Female,"Fashion accessories",48.63,4,9.7260,204.25,2019-02-04,15:44:00,Ewallet,194.52,4.761904716,9.73,7.6,Afternoon,Monday,February
518-71-6847,B,Mandalay,Member,Male,"Food and beverages",26.60,6,7.9800,167.58,2019-02-26,15:10:00,Ewallet,159.60,4.761904716,7.98,4.9,Afternoon,Tuesday,February
521-18-7827,C,Naypyitaw,Member,Male,"Home and lifestyle",39.39,5,9.8475,206.80,2019-01-22,20:46:00,"Credit card",196.95,4.761904716,9.85,8.7,Evening,Tuesday,January
522-57-8364,A,Yangon,Member,Male,"Fashion accessories",51.34,8,20.5360,431.26,2019-01-31,10:00:00,Ewallet,410.72,4.761904716,20.54,7.6,Morning,Thursday,January
523-38-0215,C,Naypyitaw,Normal,Male,"Home and lifestyle",37.00,1,1.8500,38.85,2019-03-06,13:29:00,"Credit card",37.00,4.761904716,1.85,7.9,Afternoon,Wednesday,March
525-09-8450,B,Mandalay,Normal,Male,"Electronic accessories",72.13,10,36.0650,757.37,2019-01-31,15:12:00,"Credit card",721.30,4.761904716,36.07,4.2,Afternoon,Thursday,January
525-88-7307,B,Mandalay,Member,Male,"Sports and travel",75.82,1,3.7910,79.61,2019-01-31,13:19:00,Cash,75.82,4.761904716,3.79,5.8,Afternoon,Thursday,January
526-86-8552,C,Naypyitaw,Member,Female,"Home and lifestyle",21.82,10,10.9100,229.11,2019-01-07,17:36:00,Cash,218.20,4.761904716,10.91,7.1,Afternoon,Monday,January
527-09-6272,A,Yangon,Member,Female,"Electronic accessories",28.45,5,7.1125,149.36,2019-03-21,10:17:00,"Credit card",142.25,4.761904716,7.11,9.1,Morning,Thursday,March
528-14-9470,A,Yangon,Member,Male,"Health and beauty",91.30,1,4.5650,95.87,2019-02-14,14:42:00,Ewallet,91.30,4.761904716,4.57,9.2,Afternoon,Thursday,February
528-87-5606,B,Mandalay,Member,Female,"Electronic accessories",39.48,1,1.9740,41.45,2019-02-12,19:43:00,Cash,39.48,4.761904716,1.97,6.5,Evening,Tuesday,February
529-56-3974,B,Mandalay,Member,Male,"Electronic accessories",25.51,4,5.1020,107.14,2019-03-09,17:03:00,Cash,102.04,4.761904716,5.10,6.8,Afternoon,Saturday,March
530-90-9855,A,Yangon,Member,Male,"Home and lifestyle",47.59,8,19.0360,399.76,2019-01-01,14:47:00,Cash,380.72,4.761904716,19.04,5.7,Afternoon,Tuesday,January
531-56-4728,A,Yangon,Normal,Male,"Home and lifestyle",80.08,3,12.0120,252.25,2019-02-11,15:29:00,Cash,240.24,4.761904716,12.01,5.4,Afternoon,Monday,February
531-80-1784,A,Yangon,Normal,Male,"Electronic accessories",26.02,7,9.1070,191.25,2019-03-28,17:38:00,Cash,182.14,4.761904716,9.11,5.1,Afternoon,Thursday,March
532-59-7201,B,Mandalay,Member,Male,"Sports and travel",79.93,6,23.9790,503.56,2019-01-31,14:04:00,Cash,479.58,4.761904716,23.98,5.5,Afternoon,Thursday,January
533-33-5337,B,Mandalay,Normal,Male,"Electronic accessories",79.39,10,39.6950,833.60,2019-02-07,20:24:00,Cash,793.90,4.761904716,39.70,6.2,Evening,Thursday,February
533-66-5566,B,Mandalay,Normal,Female,"Home and lifestyle",51.07,7,17.8745,375.36,2019-01-12,11:42:00,Cash,357.49,4.761904716,17.87,7.0,Morning,Saturday,January
534-01-4457,A,Yangon,Normal,Male,"Food and beverages",81.71,6,24.5130,514.77,2019-01-27,14:36:00,"Credit card",490.26,4.761904716,24.51,8.0,Afternoon,Sunday,January
534-53-3526,A,Yangon,Normal,Female,"Sports and travel",94.76,4,18.9520,397.99,2019-02-11,16:06:00,Ewallet,379.04,4.761904716,18.95,7.8,Afternoon,Monday,February
537-72-0426,C,Naypyitaw,Member,Male,"Fashion accessories",70.99,10,35.4950,745.40,2019-03-20,16:28:00,Cash,709.90,4.761904716,35.50,5.7,Afternoon,Wednesday,March
538-22-0304,C,Naypyitaw,Normal,Male,"Electronic accessories",64.95,10,32.4750,681.98,2019-03-24,18:27:00,Cash,649.50,4.761904716,32.48,5.2,Evening,Sunday,March
539-21-7227,B,Mandalay,Normal,Female,"Sports and travel",51.54,5,12.8850,270.59,2019-01-26,17:45:00,Cash,257.70,4.761904716,12.89,4.2,Afternoon,Saturday,January
540-11-4336,A,Yangon,Normal,Male,"Food and beverages",24.94,9,11.2230,235.68,2019-01-11,16:49:00,"Credit card",224.46,4.761904716,11.22,5.6,Afternoon,Friday,January
541-08-3113,C,Naypyitaw,Normal,Male,"Food and beverages",65.97,8,26.3880,554.15,2019-02-02,20:29:00,Cash,527.76,4.761904716,26.39,8.4,Evening,Saturday,February
541-48-8554,A,Yangon,Normal,Male,"Sports and travel",60.95,9,27.4275,575.98,2019-01-07,12:08:00,"Credit card",548.55,4.761904716,27.43,6.0,Afternoon,Monday,January
541-89-9860,C,Naypyitaw,Member,Female,"Fashion accessories",80.48,3,12.0720,253.51,2019-02-15,12:31:00,Cash,241.44,4.761904716,12.07,8.1,Afternoon,Friday,February
542-41-0513,B,Mandalay,Member,Female,"Electronic accessories",57.49,4,11.4980,241.46,2019-03-15,11:57:00,Cash,229.96,4.761904716,11.50,6.6,Morning,Friday,March
544-32-5024,C,Naypyitaw,Member,Female,"Food and beverages",49.79,4,9.9580,209.12,2019-03-28,19:16:00,"Credit card",199.16,4.761904716,9.96,6.4,Evening,Thursday,March
544-55-9589,B,Mandalay,Member,Female,"Electronic accessories",21.43,10,10.7150,225.02,2019-01-28,11:51:00,Cash,214.30,4.761904716,10.72,6.2,Morning,Monday,January
545-07-8534,C,Naypyitaw,Normal,Female,"Health and beauty",58.32,2,5.8320,122.47,2019-02-14,12:42:00,Ewallet,116.64,4.761904716,5.83,6.0,Afternoon,Thursday,February
545-46-3100,B,Mandalay,Member,Female,"Electronic accessories",10.59,3,1.5885,33.36,2019-03-12,13:52:00,"Credit card",31.77,4.761904716,1.59,8.7,Afternoon,Tuesday,March
546-80-2899,A,Yangon,Member,Male,"Home and lifestyle",37.69,2,3.7690,79.15,2019-02-20,15:29:00,Ewallet,75.38,4.761904716,3.77,9.5,Afternoon,Wednesday,February
548-46-9322,B,Mandalay,Normal,Male,"Food and beverages",39.90,10,19.9500,418.95,2019-02-20,15:24:00,"Credit card",399.00,4.761904716,19.95,5.9,Afternoon,Wednesday,February
548-48-3156,A,Yangon,Member,Female,"Food and beverages",83.34,2,8.3340,175.01,2019-03-19,13:37:00,Cash,166.68,4.761904716,8.33,7.6,Afternoon,Tuesday,March
549-03-9315,B,Mandalay,Normal,Male,"Fashion accessories",94.87,8,37.9480,796.91,2019-02-12,12:58:00,Ewallet,758.96,4.761904716,37.95,8.7,Afternoon,Tuesday,February
549-23-9016,C,Naypyitaw,Member,Female,"Food and beverages",14.87,2,1.4870,31.23,2019-02-13,18:15:00,"Credit card",29.74,4.761904716,1.49,8.9,Evening,Wednesday,February
549-59-1358,A,Yangon,Member,Male,"Sports and travel",88.63,3,13.2945,279.18,2019-03-02,17:36:00,Ewallet,265.89,4.761904716,13.29,6.0,Afternoon,Saturday,March
549-84-7482,B,Mandalay,Normal,Female,"Sports and travel",90.28,9,40.6260,853.15,2019-02-08,11:15:00,Ewallet,812.52,4.761904716,40.63,7.2,Morning,Friday,February
549-96-4200,C,Naypyitaw,Member,Male,"Food and beverages",17.04,4,3.4080,71.57,2019-03-08,20:15:00,Ewallet,68.16,4.761904716,3.41,7.0,Evening,Friday,March
550-84-8664,A,Yangon,Normal,Male,"Sports and travel",85.91,5,21.4775,451.03,2019-03-22,14:33:00,"Credit card",429.55,4.761904716,21.48,8.6,Afternoon,Friday,March
551-21-3069,C,Naypyitaw,Normal,Female,"Electronic accessories",23.07,9,10.3815,218.01,2019-02-01,11:27:00,Cash,207.63,4.761904716,10.38,4.9,Morning,Friday,February
552-44-5977,B,Mandalay,Member,Male,"Health and beauty",62.00,8,24.8000,520.80,2019-01-03,19:08:00,"Credit card",496.00,4.761904716,24.80,6.2,Evening,Thursday,January
554-42-2417,C,Naypyitaw,Normal,Female,"Sports and travel",95.44,10,47.7200,1002.12,2019-01-09,13:45:00,Cash,954.40,4.761904716,47.72,5.2,Afternoon,Wednesday,January
554-53-3790,B,Mandalay,Normal,Male,"Sports and travel",37.02,6,11.1060,233.23,2019-03-22,18:33:00,Cash,222.12,4.761904716,11.11,4.5,Evening,Friday,March
554-53-8700,C,Naypyitaw,Member,Male,"Home and lifestyle",56.11,2,5.6110,117.83,2019-02-02,10:11:00,Cash,112.22,4.761904716,5.61,6.3,Morning,Saturday,February
556-41-6224,C,Naypyitaw,Normal,Male,"Health and beauty",33.64,8,13.4560,282.58,2019-02-15,17:10:00,"Credit card",269.12,4.761904716,13.46,9.3,Afternoon,Friday,February
556-72-8512,C,Naypyitaw,Normal,Male,"Home and lifestyle",22.96,1,1.1480,24.11,2019-01-30,20:47:00,Cash,22.96,4.761904716,1.15,4.3,Evening,Wednesday,January
556-86-3144,C,Naypyitaw,Member,Female,"Fashion accessories",74.29,1,3.7145,78.00,2019-01-13,19:30:00,Cash,74.29,4.761904716,3.71,5.0,Evening,Sunday,January
556-97-7101,C,Naypyitaw,Normal,Female,"Electronic accessories",63.22,2,6.3220,132.76,2019-01-01,15:51:00,Cash,126.44,4.761904716,6.32,8.5,Afternoon,Tuesday,January
558-60-5016,A,Yangon,Normal,Female,"Home and lifestyle",33.30,9,14.9850,314.69,2019-03-04,15:27:00,Ewallet,299.70,4.761904716,14.99,7.2,Afternoon,Monday,March
558-80-4082,C,Naypyitaw,Normal,Male,"Electronic accessories",27.85,7,9.7475,204.70,2019-03-14,17:20:00,Ewallet,194.95,4.761904716,9.75,6.0,Afternoon,Thursday,March
559-61-5987,B,Mandalay,Normal,Female,"Health and beauty",17.75,1,0.8875,18.64,2019-01-14,10:38:00,Cash,17.75,4.761904716,0.89,8.6,Morning,Monday,January
559-98-9873,A,Yangon,Member,Female,"Fashion accessories",53.65,7,18.7775,394.33,2019-02-10,12:56:00,Ewallet,375.55,4.761904716,18.78,5.2,Afternoon,Sunday,February
560-30-5617,B,Mandalay,Normal,Female,"Sports and travel",24.77,5,6.1925,130.04,2019-03-24,18:27:00,Cash,123.85,4.761904716,6.19,8.5,Evening,Sunday,March
560-49-6611,A,Yangon,Member,Female,"Sports and travel",45.58,1,2.2790,47.86,2019-02-07,14:13:00,Cash,45.58,4.761904716,2.28,9.8,Afternoon,Thursday,February
562-12-5430,A,Yangon,Member,Female,"Fashion accessories",88.15,3,13.2225,277.67,2019-01-18,10:11:00,Ewallet,264.45,4.761904716,13.22,7.9,Morning,Friday,January
563-36-9814,A,Yangon,Member,Male,"Electronic accessories",76.82,1,3.8410,80.66,2019-02-13,18:27:00,Ewallet,76.82,4.761904716,3.84,7.2,Evening,Wednesday,February
563-47-4072,B,Mandalay,Normal,Female,"Health and beauty",55.81,6,16.7430,351.60,2019-01-22,11:52:00,Cash,334.86,4.761904716,16.74,9.9,Morning,Tuesday,January
563-91-7120,A,Yangon,Normal,Female,"Fashion accessories",61.77,5,15.4425,324.29,2019-03-08,13:21:00,Cash,308.85,4.761904716,15.44,6.7,Afternoon,Friday,March
565-17-3836,A,Yangon,Member,Female,"Health and beauty",47.67,4,9.5340,200.21,2019-03-12,14:21:00,Cash,190.68,4.761904716,9.53,9.1,Afternoon,Tuesday,March
565-67-6697,B,Mandalay,Member,Male,"Home and lifestyle",27.00,9,12.1500,255.15,2019-03-02,14:16:00,Cash,243.00,4.761904716,12.15,4.8,Afternoon,Saturday,March
565-80-5980,C,Naypyitaw,Member,Female,"Home and lifestyle",47.38,4,9.4760,199.00,2019-01-23,10:25:00,Cash,189.52,4.761904716,9.48,7.1,Morning,Wednesday,January
565-91-4567,B,Mandalay,Normal,Male,"Health and beauty",10.75,8,4.3000,90.30,2019-03-15,14:38:00,Ewallet,86.00,4.761904716,4.30,6.2,Afternoon,Friday,March
566-19-5475,B,Mandalay,Normal,Male,"Fashion accessories",47.97,7,16.7895,352.58,2019-01-07,20:52:00,Cash,335.79,4.761904716,16.79,6.2,Evening,Monday,January
566-71-1091,A,Yangon,Normal,Male,"Fashion accessories",77.02,5,19.2550,404.36,2019-02-03,15:59:00,Cash,385.10,4.761904716,19.26,5.5,Afternoon,Sunday,February
568-88-3448,A,Yangon,Normal,Male,"Health and beauty",25.00,1,1.2500,26.25,2019-03-03,15:09:00,Ewallet,25.00,4.761904716,1.25,5.5,Afternoon,Sunday,March
568-90-5112,C,Naypyitaw,Normal,Male,"Health and beauty",66.14,4,13.2280,277.79,2019-03-19,12:46:00,"Credit card",264.56,4.761904716,13.23,5.6,Afternoon,Tuesday,March
569-71-4390,B,Mandalay,Normal,Male,"Sports and travel",21.87,2,2.1870,45.93,2019-01-25,14:29:00,Ewallet,43.74,4.761904716,2.19,6.9,Afternoon,Friday,January
569-76-2760,A,Yangon,Member,Female,"Sports and travel",22.01,4,4.4020,92.44,2019-01-29,18:15:00,"Credit card",88.04,4.761904716,4.40,6.6,Evening,Tuesday,January
571-94-0759,B,Mandalay,Member,Female,"Food and beverages",74.60,10,37.3000,783.30,2019-01-08,20:55:00,Cash,746.00,4.761904716,37.30,9.5,Evening,Tuesday,January
573-10-3877,B,Mandalay,Member,Male,"Health and beauty",39.01,1,1.9505,40.96,2019-03-12,16:46:00,"Credit card",39.01,4.761904716,1.95,4.7,Afternoon,Tuesday,March
573-58-9734,B,Mandalay,Normal,Female,"Fashion accessories",30.37,3,4.5555,95.67,2019-03-28,13:41:00,Ewallet,91.11,4.761904716,4.56,5.1,Afternoon,Thursday,March
573-98-8548,C,Naypyitaw,Member,Female,"Fashion accessories",31.90,1,1.5950,33.50,2019-01-05,12:40:00,Ewallet,31.90,4.761904716,1.60,9.1,Afternoon,Saturday,January
574-22-5561,C,Naypyitaw,Member,Female,"Fashion accessories",82.63,10,41.3150,867.62,2019-03-19,17:08:00,Ewallet,826.30,4.761904716,41.32,7.9,Afternoon,Tuesday,March
574-31-8277,B,Mandalay,Member,Male,"Fashion accessories",33.63,1,1.6815,35.31,2019-03-20,19:55:00,Cash,33.63,4.761904716,1.68,5.6,Evening,Wednesday,March
574-57-9721,C,Naypyitaw,Normal,Male,"Food and beverages",43.27,2,4.3270,90.87,2019-03-08,16:53:00,Ewallet,86.54,4.761904716,4.33,5.7,Afternoon,Friday,March
574-80-1489,B,Mandalay,Member,Female,"Food and beverages",62.85,4,12.5700,263.97,2019-02-25,13:22:00,Ewallet,251.40,4.761904716,12.57,8.7,Afternoon,Monday,February
575-30-8091,A,Yangon,Normal,Male,"Sports and travel",72.50,8,29.0000,609.00,2019-03-16,19:25:00,Ewallet,580.00,4.761904716,29.00,9.2,Evening,Saturday,March
575-67-1508,A,Yangon,Normal,Male,"Electronic accessories",38.60,1,1.9300,40.53,2019-01-29,11:26:00,Ewallet,38.60,4.761904716,1.93,6.7,Morning,Tuesday,January
576-31-4774,B,Mandalay,Normal,Female,"Health and beauty",73.41,3,11.0115,231.24,2019-03-02,13:10:00,Ewallet,220.23,4.761904716,11.01,4.0,Afternoon,Saturday,March
577-34-7579,C,Naypyitaw,Member,Male,"Food and beverages",50.49,9,22.7205,477.13,2019-01-10,17:16:00,Cash,454.41,4.761904716,22.72,5.4,Afternoon,Thursday,January
578-80-7669,B,Mandalay,Normal,Male,"Sports and travel",74.97,1,3.7485,78.72,2019-03-16,16:58:00,Cash,74.97,4.761904716,3.75,5.6,Afternoon,Saturday,March
582-52-8065,B,Mandalay,Normal,Female,"Fashion accessories",54.31,9,24.4395,513.23,2019-02-22,10:49:00,Cash,488.79,4.761904716,24.44,8.9,Morning,Friday,February
583-41-4548,C,Naypyitaw,Normal,Male,"Home and lifestyle",16.67,7,5.8345,122.52,2019-02-07,11:36:00,Ewallet,116.69,4.761904716,5.83,7.4,Morning,Thursday,February
583-72-1480,C,Naypyitaw,Member,Male,"Electronic accessories",37.06,4,7.4120,155.65,2019-01-31,16:24:00,Ewallet,148.24,4.761904716,7.41,9.7,Afternoon,Thursday,January
584-66-4073,C,Naypyitaw,Normal,Male,"Fashion accessories",56.50,1,2.8250,59.33,2019-03-13,15:45:00,Ewallet,56.50,4.761904716,2.83,9.6,Afternoon,Wednesday,March
584-86-7256,C,Naypyitaw,Member,Male,"Sports and travel",34.56,7,12.0960,254.02,2019-03-11,16:07:00,"Credit card",241.92,4.761904716,12.10,7.3,Afternoon,Monday,March
